order_id,order_date,day_of_week,product_category,occasion_tag,quantity_sold,revenue,order_channel,delivery_flag
ORD-01737,2023-08-03,Thursday,ferns,corporate,5,60.1,online,True
ORD-01738,2023-08-03,Thursday,hydrangeas,sympathy,3,77.45,in-store,False
ORD-01739,2023-08-04,Friday,ferns,walk-in,3,30.38,in-store,True
ORD-01740,2023-08-04,Friday,hydrangeas,sympathy,3,100.95,online,True
ORD-01741,2023-08-04,Friday,lilies,sympathy,6,112.7,online,True
ORD-01742,2023-08-04,Friday,lilies,corporate,10,157.34,online,False
ORD-01743,2023-08-04,Friday,gardenias,walk-in,5,100.03,in-store,False
ORD-01744,2023-08-04,Friday,sunflowers,corporate,5,84.66,in-store,True
ORD-01745,2023-08-04,Friday,hydrangeas,walk-in,4,96.12,in-store,False
ORD-01746,2023-08-05,Saturday,roses,wedding,6,95.2,in-store,False
ORD-01747,2023-08-05,Saturday,tulips,anniversary,5,56.95,in-store,False
ORD-01748,2023-08-05,Saturday,tulips,anniversary,4,70.45,in-store,False
ORD-01749,2023-08-05,Saturday,hydrangeas,hospital,4,102.83,in-store,False
ORD-01750,2023-08-05,Saturday,peonies,anniversary,4,95.05,online,True
ORD-01751,2023-08-05,Saturday,orchids,corporate,10,349.09,online,True
ORD-01752,2023-08-06,Sunday,ferns,walk-in,2,27.74,in-store,False
ORD-01753,2023-08-06,Sunday,lilies,walk-in,2,36.11,online,False
ORD-01754,2023-08-06,Sunday,roses,sympathy,2,31.74,in-store,False
ORD-01755,2023-08-06,Sunday,roses,anniversary,5,70.37,online,True
ORD-01756,2023-08-06,Sunday,lilies,walk-in,1,24.72,in-store,False
ORD-01757,2023-08-06,Sunday,lilies,walk-in,6,122.5,online,True
ORD-01758,2023-08-06,Sunday,orchids,walk-in,3,95.05,in-store,True
ORD-01759,2023-08-06,Sunday,orchids,walk-in,3,130.04,in-store,False
ORD-01760,2023-08-06,Sunday,lilies,sympathy,6,102.35,in-store,False
ORD-01761,2023-08-07,Monday,orchids,corporate,15,521.14,online,True
ORD-01762,2023-08-07,Monday,lilies,birthday,5,102.33,in-store,False
ORD-01763,2023-08-07,Monday,lilies,sympathy,4,101.31,online,True
ORD-01764,2023-08-07,Monday,roses,corporate,12,173.01,online,False
ORD-01765,2023-08-08,Tuesday,ferns,birthday,2,22.86,in-store,False
ORD-01766,2023-08-08,Tuesday,ferns,walk-in,6,82.78,in-store,False
ORD-01767,2023-08-08,Tuesday,peonies,walk-in,4,88.53,in-store,False
ORD-01768,2023-08-08,Tuesday,ferns,birthday,3,34.29,in-store,False
ORD-01769,2023-08-08,Tuesday,tulips,birthday,3,46.14,in-store,True
ORD-01770,2023-08-09,Wednesday,gardenias,walk-in,4,81.87,in-store,False
ORD-01771,2023-08-09,Wednesday,orchids,birthday,2,60.52,online,True
ORD-01772,2023-08-09,Wednesday,sunflowers,anniversary,4,38.91,online,True
ORD-01773,2023-08-09,Wednesday,peonies,birthday,2,46.6,in-store,False
ORD-01774,2023-08-09,Wednesday,sunflowers,walk-in,4,42.9,in-store,True
ORD-01775,2023-08-09,Wednesday,peonies,birthday,5,104.88,in-store,False
ORD-01776,2023-08-09,Wednesday,lilies,corporate,15,339.58,online,True
ORD-01777,2023-08-10,Thursday,roses,anniversary,5,64.17,in-store,True
ORD-01778,2023-08-10,Thursday,gardenias,walk-in,3,64.87,in-store,False
ORD-01779,2023-08-11,Friday,roses,corporate,5,72.21,online,True
ORD-01780,2023-08-11,Friday,hydrangeas,sympathy,2,54.71,online,True
ORD-01781,2023-08-11,Friday,sunflowers,wedding,10,107.6,in-store,True
ORD-01782,2023-08-11,Friday,tulips,birthday,2,25.15,online,False
ORD-01783,2023-08-11,Friday,lilies,sympathy,5,129.41,online,False
ORD-01784,2023-08-11,Friday,lilies,Valentine's Day,6,98.38,in-store,True
ORD-01785,2023-08-11,Friday,tulips,Mother's Day,18,308.39,online,False
ORD-01786,2023-08-11,Friday,lilies,walk-in,5,86.96,in-store,True
ORD-01787,2023-08-12,Saturday,roses,anniversary,2,28.42,in-store,False
ORD-01788,2023-08-12,Saturday,hydrangeas,walk-in,3,78.4,in-store,False
ORD-01789,2023-08-13,Sunday,peonies,hospital,1,21.77,online,True
ORD-01790,2023-08-13,Sunday,roses,hospital,3,45.18,in-store,False
ORD-01791,2023-08-13,Sunday,roses,corporate,12,191.75,online,True
ORD-01792,2023-08-13,Sunday,gardenias,wedding,10,170.74,in-store,False
ORD-01793,2023-08-13,Sunday,orchids,walk-in,3,111.22,in-store,False
ORD-01794,2023-08-13,Sunday,roses,walk-in,3,34.74,in-store,False
ORD-01795,2023-08-13,Sunday,roses,walk-in,5,77.89,in-store,False
ORD-01796,2023-08-13,Sunday,peonies,anniversary,5,119.11,in-store,False
ORD-01797,2023-08-13,Sunday,sunflowers,walk-in,1,11.5,in-store,False
ORD-01798,2023-08-13,Sunday,roses,walk-in,1,11.99,in-store,True
ORD-01799,2023-08-13,Sunday,tulips,Valentine's Day,6,85.28,online,True
ORD-01800,2023-08-14,Monday,roses,walk-in,2,20.79,in-store,False
ORD-01801,2023-08-14,Monday,lilies,corporate,5,84.37,in-store,True
ORD-01802,2023-08-14,Monday,hydrangeas,corporate,10,259.08,online,False
ORD-01803,2023-08-14,Monday,peonies,hospital,4,105.22,online,True
ORD-01804,2023-08-14,Monday,tulips,walk-in,4,66.88,in-store,False
ORD-01805,2023-08-15,Tuesday,orchids,corporate,12,387.84,in-store,False
ORD-01806,2023-08-15,Tuesday,lilies,corporate,5,96.65,online,True
ORD-01807,2023-08-15,Tuesday,peonies,birthday,5,116.2,in-store,False
ORD-01808,2023-08-15,Tuesday,tulips,walk-in,3,48.06,in-store,False
ORD-01809,2023-08-15,Tuesday,ferns,birthday,3,28.32,in-store,True
ORD-01810,2023-08-15,Tuesday,hydrangeas,walk-in,6,166.5,in-store,False
ORD-01811,2023-08-15,Tuesday,orchids,corporate,10,309.51,online,True
ORD-01812,2023-08-16,Wednesday,roses,birthday,3,38.69,in-store,False
ORD-01813,2023-08-16,Wednesday,sunflowers,birthday,3,43.84,online,True
ORD-01814,2023-08-16,Wednesday,sunflowers,graduation,3,36.95,in-store,False
ORD-01815,2023-08-16,Wednesday,tulips,hospital,1,12.9,online,True
ORD-01816,2023-08-16,Wednesday,roses,birthday,2,24.43,online,False
ORD-01817,2023-08-16,Wednesday,ferns,birthday,1,10.95,in-store,False
ORD-01818,2023-08-17,Thursday,gardenias,walk-in,3,70.04,in-store,False
ORD-01819,2023-08-17,Thursday,roses,sympathy,2,20.75,online,False
ORD-01820,2023-08-17,Thursday,lilies,walk-in,2,45.02,in-store,True
ORD-01821,2023-08-18,Friday,lilies,sympathy,5,96.16,in-store,False
ORD-01822,2023-08-18,Friday,tulips,wedding,6,93.09,in-store,False
ORD-01823,2023-08-18,Friday,gardenias,walk-in,1,16.4,in-store,False
ORD-01824,2023-08-18,Friday,roses,birthday,2,26.15,online,True
ORD-01825,2023-08-18,Friday,orchids,anniversary,6,232.59,online,True
ORD-01826,2023-08-19,Saturday,sunflowers,walk-in,2,29.03,in-store,True
ORD-01827,2023-08-19,Saturday,roses,walk-in,1,14.64,in-store,False
ORD-01828,2023-08-19,Saturday,roses,wedding,10,135.8,in-store,True
ORD-01829,2023-08-19,Saturday,hydrangeas,walk-in,4,98.97,in-store,False
ORD-01830,2023-08-19,Saturday,gardenias,walk-in,4,65.3,in-store,False
ORD-01831,2023-08-19,Saturday,lilies,corporate,8,158.89,online,True
ORD-01832,2023-08-19,Saturday,hydrangeas,sympathy,5,117.7,in-store,True
ORD-01833,2023-08-19,Saturday,roses,walk-in,3,44.43,in-store,False
ORD-01834,2023-08-19,Saturday,tulips,birthday,5,75.42,in-store,False
ORD-01835,2023-08-19,Saturday,roses,birthday,5,73.68,in-store,False
ORD-01836,2023-08-19,Saturday,hydrangeas,walk-in,4,100.45,in-store,False
ORD-01837,2023-08-19,Saturday,hydrangeas,walk-in,2,50.55,in-store,False
ORD-01838,2023-08-20,Sunday,orchids,hospital,1,45.24,online,True
ORD-01839,2023-08-20,Sunday,lilies,sympathy,4,71.85,in-store,False
ORD-01840,2023-08-20,Sunday,roses,sympathy,5,51.79,in-store,False
ORD-01841,2023-08-20,Sunday,hydrangeas,hospital,4,101.06,in-store,False
ORD-01842,2023-08-20,Sunday,tulips,birthday,2,24.35,in-store,False
ORD-01843,2023-08-21,Monday,hydrangeas,corporate,8,173.31,in-store,False
ORD-01844,2023-08-21,Monday,hydrangeas,anniversary,4,125.73,online,False
ORD-01845,2023-08-21,Monday,tulips,anniversary,1,15.97,online,True
ORD-01846,2023-08-21,Monday,roses,sympathy,2,21.44,in-store,False
ORD-01847,2023-08-21,Monday,hydrangeas,corporate,8,256.21,online,True
ORD-01848,2023-08-22,Tuesday,orchids,hospital,6,174.43,in-store,True
ORD-01849,2023-08-22,Tuesday,roses,walk-in,2,19.78,in-store,False
ORD-01850,2023-08-22,Tuesday,tulips,walk-in,4,74.77,in-store,False
ORD-01851,2023-08-22,Tuesday,roses,corporate,3,29.86,online,False
ORD-01852,2023-08-22,Tuesday,orchids,Valentine's Day,6,279.58,online,False
ORD-01853,2023-08-22,Tuesday,roses,wedding,5,71.11,in-store,False
ORD-01854,2023-08-22,Tuesday,roses,walk-in,4,43.11,in-store,False
ORD-01855,2023-08-23,Wednesday,roses,birthday,3,35.88,in-store,False
ORD-01856,2023-08-23,Wednesday,peonies,corporate,15,392.98,online,True
ORD-01857,2023-08-23,Wednesday,peonies,corporate,6,158.67,in-store,True
ORD-01858,2023-08-23,Wednesday,peonies,sympathy,4,105.97,online,True
ORD-01859,2023-08-23,Wednesday,roses,walk-in,3,45.16,in-store,False
ORD-01860,2023-08-24,Thursday,lilies,hospital,3,62.15,online,True
ORD-01861,2023-08-24,Thursday,peonies,Valentine's Day,6,159.94,online,True
ORD-01862,2023-08-24,Thursday,sunflowers,graduation,2,23.5,online,True
ORD-01863,2023-08-24,Thursday,orchids,sympathy,5,199.77,online,True
ORD-01864,2023-08-24,Thursday,lilies,birthday,4,92.58,online,True
ORD-01865,2023-08-24,Thursday,tulips,anniversary,5,94.88,in-store,False
ORD-01866,2023-08-25,Friday,lilies,sympathy,4,98.67,online,True
ORD-01867,2023-08-25,Friday,tulips,birthday,5,77.42,in-store,False
ORD-01868,2023-08-25,Friday,tulips,walk-in,3,45.63,in-store,False
ORD-01869,2023-08-25,Friday,ferns,anniversary,2,16.94,in-store,True
ORD-01870,2023-08-25,Friday,roses,walk-in,6,67.41,in-store,False
ORD-01871,2023-08-25,Friday,gardenias,walk-in,1,13.17,in-store,False
ORD-01872,2023-08-25,Friday,hydrangeas,walk-in,6,152.84,in-store,False
ORD-01873,2023-08-26,Saturday,tulips,walk-in,2,29.66,in-store,False
ORD-01874,2023-08-26,Saturday,peonies,walk-in,1,19.21,in-store,False
ORD-01875,2023-08-26,Saturday,peonies,birthday,1,25.49,in-store,False
ORD-01876,2023-08-26,Saturday,roses,birthday,1,13.97,in-store,False
ORD-01877,2023-08-26,Saturday,sunflowers,walk-in,4,61.56,in-store,False
ORD-01878,2023-08-27,Sunday,roses,Valentine's Day,12,188.4,in-store,False
ORD-01879,2023-08-27,Sunday,roses,walk-in,5,79.85,in-store,False
ORD-01880,2023-08-27,Sunday,orchids,birthday,3,149.97,in-store,False
ORD-01881,2023-08-27,Sunday,hydrangeas,corporate,15,348.73,online,True
ORD-01882,2023-08-27,Sunday,roses,walk-in,5,55.8,in-store,False
ORD-01883,2023-08-27,Sunday,ferns,hospital,5,38.91,in-store,False
ORD-01884,2023-08-27,Sunday,hydrangeas,anniversary,3,94.2,in-store,True
ORD-01885,2023-08-27,Sunday,ferns,hospital,4,43.1,online,True
ORD-01886,2023-08-28,Monday,orchids,sympathy,4,127.84,in-store,False
ORD-01887,2023-08-28,Monday,roses,birthday,2,30.49,in-store,False
ORD-01888,2023-08-28,Monday,lilies,wedding,5,87.72,in-store,False
ORD-01889,2023-08-28,Monday,peonies,Mother's Day,12,237.03,in-store,False
ORD-01890,2023-08-28,Monday,lilies,sympathy,2,35.52,in-store,True
ORD-01891,2023-08-28,Monday,roses,hospital,4,48.73,online,True
ORD-01892,2023-08-28,Monday,lilies,wedding,12,209.06,online,True
ORD-01893,2023-08-29,Tuesday,lilies,birthday,3,62.53,in-store,False
ORD-01894,2023-08-29,Tuesday,roses,anniversary,3,48.39,in-store,False
ORD-01895,2023-08-29,Tuesday,tulips,anniversary,2,24.75,in-store,False
ORD-01896,2023-08-29,Tuesday,roses,hospital,4,60.96,online,False
ORD-01897,2023-08-29,Tuesday,roses,hospital,4,63.54,online,True
ORD-01898,2023-08-29,Tuesday,lilies,walk-in,2,43.76,in-store,True
ORD-01899,2023-08-29,Tuesday,ferns,walk-in,2,24.33,in-store,False
ORD-01900,2023-08-29,Tuesday,ferns,hospital,3,34.03,in-store,False
ORD-01901,2023-08-29,Tuesday,roses,sympathy,5,73.41,online,True
ORD-01902,2023-08-30,Wednesday,hydrangeas,corporate,8,182.9,online,True
ORD-01903,2023-08-30,Wednesday,roses,corporate,6,66.83,online,True
ORD-01904,2023-08-30,Wednesday,lilies,wedding,10,180.62,in-store,False
ORD-01905,2023-08-30,Wednesday,hydrangeas,birthday,3,90.37,online,True
ORD-01906,2023-08-30,Wednesday,hydrangeas,hospital,4,103.32,in-store,False
ORD-01907,2023-08-30,Wednesday,lilies,sympathy,4,94.59,in-store,False
ORD-01908,2023-08-30,Wednesday,roses,anniversary,4,49.28,in-store,False
ORD-01909,2023-08-30,Wednesday,hydrangeas,sympathy,2,53.34,online,False
ORD-01910,2023-08-30,Wednesday,roses,Valentine's Day,6,101.61,in-store,False
ORD-01911,2023-08-30,Wednesday,lilies,sympathy,4,64.04,in-store,False
ORD-01912,2023-08-30,Wednesday,roses,sympathy,3,30.11,in-store,False
ORD-01913,2023-08-31,Thursday,gardenias,walk-in,2,35.08,in-store,False
ORD-01914,2023-08-31,Thursday,orchids,corporate,15,559.18,online,True
ORD-01915,2023-08-31,Thursday,tulips,walk-in,2,31.86,in-store,False
ORD-01916,2023-08-31,Thursday,roses,anniversary,4,44.93,online,False
ORD-01917,2023-08-31,Thursday,lilies,walk-in,6,105.21,online,True
ORD-01918,2023-08-31,Thursday,roses,birthday,5,56.19,in-store,True
ORD-01919,2023-08-31,Thursday,roses,walk-in,2,24.08,in-store,False
ORD-01920,2023-08-31,Thursday,roses,walk-in,1,14.11,in-store,False
ORD-01921,2023-08-31,Thursday,roses,corporate,10,125.18,online,True
ORD-01922,2023-08-31,Thursday,roses,sympathy,3,43.85,online,True
ORD-01923,2023-09-01,Friday,lilies,corporate,10,201.16,online,True
ORD-01924,2023-09-01,Friday,hydrangeas,birthday,2,49.6,in-store,True
ORD-01925,2023-09-01,Friday,peonies,wedding,10,238.72,online,True
ORD-01926,2023-09-01,Friday,peonies,birthday,4,99.46,in-store,False
ORD-01927,2023-09-01,Friday,ferns,birthday,3,29.49,online,True
ORD-01928,2023-09-01,Friday,gardenias,hospital,6,106.81,in-store,False
ORD-01929,2023-09-01,Friday,orchids,walk-in,1,34.32,in-store,False
ORD-01930,2023-09-02,Saturday,hydrangeas,anniversary,6,140.25,in-store,False
ORD-01931,2023-09-02,Saturday,roses,walk-in,4,64.18,online,True
ORD-01932,2023-09-02,Saturday,tulips,sympathy,5,71.23,in-store,False
ORD-01933,2023-09-02,Saturday,roses,walk-in,5,51.19,in-store,False
ORD-01934,2023-09-02,Saturday,roses,hospital,6,62.06,online,True
ORD-01935,2023-09-02,Saturday,lilies,sympathy,3,45.75,in-store,True
ORD-01936,2023-09-02,Saturday,gardenias,walk-in,5,88.85,in-store,True
ORD-01937,2023-09-02,Saturday,hydrangeas,walk-in,4,107.97,in-store,True
ORD-01938,2023-09-02,Saturday,sunflowers,birthday,4,49.89,in-store,False
ORD-01939,2023-09-03,Sunday,gardenias,graduation,3,58.99,online,True
ORD-01940,2023-09-03,Sunday,roses,sympathy,3,41.38,in-store,False
ORD-01941,2023-09-03,Sunday,hydrangeas,birthday,4,101.89,in-store,False
ORD-01942,2023-09-03,Sunday,roses,walk-in,3,38.56,online,True
ORD-01943,2023-09-03,Sunday,orchids,hospital,3,94.55,in-store,False
ORD-01944,2023-09-03,Sunday,peonies,birthday,3,79.87,in-store,True
ORD-01945,2023-09-03,Sunday,orchids,graduation,6,196.2,in-store,False
ORD-01946,2023-09-03,Sunday,roses,corporate,10,121.6,online,False
ORD-01947,2023-09-03,Sunday,peonies,anniversary,3,64.84,in-store,False
ORD-01948,2023-09-03,Sunday,orchids,walk-in,2,57.55,in-store,True
ORD-01949,2023-09-03,Sunday,sunflowers,birthday,3,39.42,in-store,False
ORD-01950,2023-09-03,Sunday,tulips,walk-in,3,45.13,in-store,False
ORD-01951,2023-09-03,Sunday,lilies,sympathy,6,137.32,online,True
ORD-01952,2023-09-03,Sunday,hydrangeas,hospital,2,57.23,in-store,False
ORD-01953,2023-09-03,Sunday,hydrangeas,walk-in,6,145.63,in-store,False
ORD-01954,2023-09-03,Sunday,lilies,walk-in,2,42.0,in-store,False
ORD-01955,2023-09-04,Monday,peonies,walk-in,1,24.86,online,True
ORD-01956,2023-09-04,Monday,peonies,walk-in,5,132.44,online,False
ORD-01957,2023-09-04,Monday,lilies,walk-in,5,108.79,in-store,False
ORD-01958,2023-09-04,Monday,ferns,corporate,10,135.63,in-store,False
ORD-01959,2023-09-04,Monday,tulips,anniversary,2,33.87,online,False
ORD-01960,2023-09-04,Monday,lilies,walk-in,5,96.15,in-store,False
ORD-01961,2023-09-04,Monday,ferns,walk-in,3,25.03,in-store,False
ORD-01962,2023-09-04,Monday,tulips,hospital,3,34.94,in-store,False
ORD-01963,2023-09-04,Monday,hydrangeas,walk-in,5,140.11,in-store,False
ORD-01964,2023-09-04,Monday,ferns,walk-in,2,20.76,in-store,False
ORD-01965,2023-09-05,Tuesday,roses,sympathy,5,59.9,in-store,True
ORD-01966,2023-09-05,Tuesday,tulips,walk-in,1,13.23,in-store,False
ORD-01967,2023-09-05,Tuesday,roses,birthday,6,91.74,online,True
ORD-01968,2023-09-05,Tuesday,roses,walk-in,6,75.92,in-store,False
ORD-01969,2023-09-05,Tuesday,lilies,sympathy,5,84.61,online,False
ORD-01970,2023-09-05,Tuesday,ferns,corporate,6,53.94,in-store,True
ORD-01971,2023-09-05,Tuesday,hydrangeas,sympathy,3,87.04,in-store,False
ORD-01972,2023-09-05,Tuesday,orchids,walk-in,4,130.4,in-store,True
ORD-01973,2023-09-05,Tuesday,orchids,anniversary,4,179.62,in-store,False
ORD-01974,2023-09-06,Wednesday,roses,corporate,12,150.19,online,True
ORD-01975,2023-09-06,Wednesday,roses,walk-in,2,21.33,in-store,True
ORD-01976,2023-09-06,Wednesday,roses,birthday,1,15.17,online,True
ORD-01977,2023-09-07,Thursday,roses,birthday,4,63.29,online,False
ORD-01978,2023-09-07,Thursday,peonies,walk-in,1,18.36,in-store,True
ORD-01979,2023-09-07,Thursday,hydrangeas,anniversary,2,55.67,in-store,False
ORD-01980,2023-09-07,Thursday,roses,walk-in,3,46.66,in-store,False
ORD-01981,2023-09-07,Thursday,orchids,sympathy,1,49.81,in-store,False
ORD-01982,2023-09-07,Thursday,roses,Valentine's Day,24,280.27,online,False
ORD-01983,2023-09-07,Thursday,roses,corporate,12,172.48,in-store,False
ORD-01984,2023-09-08,Friday,peonies,walk-in,5,108.4,in-store,False
ORD-01985,2023-09-08,Friday,peonies,hospital,3,88.67,online,True
ORD-01986,2023-09-08,Friday,ferns,birthday,5,58.35,in-store,False
ORD-01987,2023-09-08,Friday,roses,hospital,3,38.27,online,True
ORD-01988,2023-09-08,Friday,ferns,anniversary,6,69.6,in-store,False
ORD-01989,2023-09-08,Friday,hydrangeas,birthday,4,84.71,online,True
ORD-01990,2023-09-09,Saturday,peonies,walk-in,1,27.24,in-store,False
ORD-01991,2023-09-09,Saturday,peonies,graduation,2,52.77,in-store,False
ORD-01992,2023-09-10,Sunday,lilies,graduation,4,75.28,in-store,False
ORD-01993,2023-09-10,Sunday,orchids,walk-in,2,61.21,online,True
ORD-01994,2023-09-10,Sunday,lilies,walk-in,2,39.35,in-store,False
ORD-01995,2023-09-10,Sunday,roses,walk-in,4,47.65,in-store,False
ORD-01996,2023-09-10,Sunday,peonies,wedding,6,123.71,online,True
ORD-01997,2023-09-10,Sunday,lilies,sympathy,6,147.68,in-store,False
ORD-01998,2023-09-10,Sunday,sunflowers,hospital,6,87.41,in-store,True
ORD-01999,2023-09-11,Monday,sunflowers,hospital,3,33.27,in-store,True
ORD-02000,2023-09-11,Monday,tulips,hospital,3,42.93,online,False
ORD-02001,2023-09-11,Monday,peonies,corporate,12,312.41,online,True
ORD-02002,2023-09-11,Monday,orchids,corporate,20,876.16,online,True
ORD-02003,2023-09-12,Tuesday,roses,hospital,3,42.04,in-store,False
ORD-02004,2023-09-12,Tuesday,sunflowers,hospital,1,15.09,online,False
ORD-02005,2023-09-12,Tuesday,sunflowers,birthday,3,39.08,in-store,False
ORD-02006,2023-09-12,Tuesday,tulips,walk-in,6,108.74,in-store,False
ORD-02007,2023-09-12,Tuesday,peonies,graduation,1,26.93,online,True
ORD-02008,2023-09-12,Tuesday,peonies,walk-in,6,146.73,in-store,True
ORD-02009,2023-09-12,Tuesday,hydrangeas,anniversary,3,86.91,online,True
ORD-02010,2023-09-13,Wednesday,ferns,walk-in,2,19.15,in-store,False
ORD-02011,2023-09-13,Wednesday,roses,birthday,3,30.15,in-store,True
ORD-02012,2023-09-13,Wednesday,roses,Valentine's Day,18,297.6,online,False
ORD-02013,2023-09-14,Thursday,roses,birthday,2,25.86,in-store,False
ORD-02014,2023-09-14,Thursday,hydrangeas,hospital,2,61.43,in-store,False
ORD-02015,2023-09-14,Thursday,lilies,anniversary,4,82.59,online,True
ORD-02016,2023-09-14,Thursday,orchids,wedding,3,142.82,in-store,False
ORD-02017,2023-09-15,Friday,roses,walk-in,6,74.8,in-store,False
ORD-02018,2023-09-15,Friday,lilies,birthday,2,41.97,online,True
ORD-02019,2023-09-15,Friday,orchids,walk-in,4,194.27,in-store,False
ORD-02020,2023-09-15,Friday,orchids,corporate,20,947.43,in-store,True
ORD-02021,2023-09-15,Friday,lilies,sympathy,5,104.11,in-store,True
ORD-02022,2023-09-15,Friday,orchids,walk-in,2,78.59,in-store,False
ORD-02023,2023-09-15,Friday,peonies,wedding,6,147.4,online,True
ORD-02024,2023-09-16,Saturday,ferns,birthday,3,26.64,in-store,True
ORD-02025,2023-09-16,Saturday,orchids,corporate,10,296.48,in-store,False
ORD-02026,2023-09-16,Saturday,orchids,hospital,2,75.03,online,True
ORD-02027,2023-09-16,Saturday,ferns,corporate,3,24.71,online,True
ORD-02028,2023-09-16,Saturday,gardenias,hospital,3,53.52,online,True
ORD-02029,2023-09-16,Saturday,lilies,walk-in,2,40.45,online,True
ORD-02030,2023-09-16,Saturday,ferns,birthday,3,28.89,in-store,False
ORD-02031,2023-09-16,Saturday,sunflowers,anniversary,3,31.04,in-store,False
ORD-02032,2023-09-16,Saturday,sunflowers,walk-in,3,39.94,in-store,False
ORD-02033,2023-09-17,Sunday,hydrangeas,walk-in,5,166.04,in-store,False
ORD-02034,2023-09-17,Sunday,roses,birthday,5,67.75,online,True
ORD-02035,2023-09-17,Sunday,orchids,corporate,6,213.51,online,False
ORD-02036,2023-09-17,Sunday,roses,sympathy,3,33.99,in-store,False
ORD-02037,2023-09-17,Sunday,hydrangeas,walk-in,6,201.23,in-store,False
ORD-02038,2023-09-17,Sunday,gardenias,wedding,20,306.34,online,True
ORD-02039,2023-09-17,Sunday,hydrangeas,sympathy,1,22.06,in-store,False
ORD-02040,2023-09-17,Sunday,gardenias,walk-in,4,78.71,online,True
